filename,width,height,class,xmin,ymin,xmax,ymax
DJI_0246_02_01.png,1000,1000,tassels,1,145,1000,282
DJI_0246_02_01.png,1000,1000,tassels,4,346,1000,502
DJI_0246_02_01.png,1000,1000,tassels,214,562,353,683
DJI_0246_02_01.png,1000,1000,tassels,534,555,918,708
DJI_0246_02_01.png,1000,1000,tassels,5,741,988,891
DJI_0246_02_01.png,1000,1000,tassels,742,948,994,1000
DJI_0246_02_01.png,1000,1000,tassels,373,956,584,1000
DJI_0246_02_01.png,1000,1000,tassels,110,949,239,1000
DJI_0246_02_02.png,1000,1000,tassels,2,1,466,65
DJI_0246_02_02.png,1000,1000,tassels,557,3,997,70
DJI_0246_02_02.png,1000,1000,tassels,3,148,380,288
DJI_0246_02_02.png,1000,1000,tassels,443,149,997,275
DJI_0246_02_02.png,1000,1000,tassels,4,355,207,495
DJI_0246_02_02.png,1000,1000,tassels,497,347,698,484
DJI_0246_02_02.png,1000,1000,tassels,745,345,1000,491
DJI_0246_02_02.png,1000,1000,tassels,2,577,64,661
DJI_0246_02_02.png,1000,1000,tassels,9,734,184,898
DJI_0246_02_02.png,1000,1000,tassels,478,747,1000,898
DJI_0246_02_02.png,1000,1000,tassels,488,926,624,1000
DJI_0246_02_03.png,1000,1000,tassels,2,2,620,84
DJI_0246_02_03.png,1000,1000,tassels,872,1,998,62
DJI_0246_02_03.png,1000,1000,tassels,8,128,995,300
DJI_0246_02_03.png,1000,1000,tassels,7,360,1000,524
DJI_0246_02_03.png,1000,1000,tassels,3,546,89,699
DJI_0246_02_03.png,1000,1000,tassels,5,757,1000,904
DJI_0246_02_04.png,1000,1000,tassels,1,2,175,72
DJI_0246_02_04.png,1000,1000,tassels,229,1,710,84
DJI_0246_02_04.png,1000,1000,tassels,753,3,963,71
DJI_0246_02_04.png,1000,1000,tassels,2,138,1000,294
DJI_0246_02_04.png,1000,1000,tassels,1,372,1000,527
DJI_0246_02_04.png,1000,1000,tassels,309,584,396,702
DJI_0246_02_04.png,1000,1000,tassels,1,765,442,916
DJI_0246_02_04.png,1000,1000,tassels,482,774,1000,918
DJI_0246_03_01.png,1000,1000,tassels,4,1,1000,123
DJI_0246_03_02.png,1000,1000,tassels,1,3,222,103
DJI_0246_03_02.png,1000,1000,tassels,476,2,1000,111
DJI_0246_03_03.png,1000,1000,tassels,4,1,1000,125
DJI_0246_03_04.png,1000,1000,tassels,2,5,1000,148
DJI_0247_01_01.png,1000,1000,tassels,728,576,1000,688
DJI_0247_01_01.png,1000,1000,tassels,315,3,435,71
DJI_0247_01_01.png,1000,1000,tassels,5,785,270,913
DJI_0247_01_01.png,1000,1000,tassels,371,801,562,930
DJI_0247_01_01.png,1000,1000,tassels,304,576,397,677
DJI_0247_01_01.png,1000,1000,tassels,13,566,227,678
DJI_0247_01_01.png,1000,1000,tassels,101,8,203,107
DJI_0247_01_02.png,1000,1000,tassels,9,591,148,699
DJI_0247_01_02.png,1000,1000,tassels,471,543,970,662
DJI_0247_01_02.png,1000,1000,tassels,161,826,266,893
DJI_0247_01_02.png,1000,1000,tassels,363,810,446,928
DJI_0247_01_02.png,1000,1000,tassels,478,783,835,918
DJI_0247_01_02.png,1000,1000,tassels,877,803,1000,901
DJI_0247_01_03.png,1000,1000,tassels,16,539,439,673
DJI_0247_01_03.png,1000,1000,tassels,637,537,838,660
DJI_0247_01_03.png,1000,1000,tassels,896,520,984,626
DJI_0247_01_03.png,1000,1000,tassels,921,289,996,395
DJI_0247_01_03.png,1000,1000,tassels,21,783,436,906
DJI_0247_01_03.png,1000,1000,tassels,674,786,1000,922
DJI_0247_01_04.png,1000,1000,tassels,1,15,511,131
DJI_0247_01_04.png,1000,1000,tassels,20,334,98,435
DJI_0247_01_04.png,1000,1000,tassels,172,272,324,439
DJI_0247_01_04.png,1000,1000,tassels,567,271,712,412
DJI_0247_01_04.png,1000,1000,tassels,841,239,988,360
DJI_0247_01_04.png,1000,1000,tassels,8,540,225,658
DJI_0247_01_04.png,1000,1000,tassels,259,512,1000,655
DJI_0247_01_04.png,1000,1000,tassels,10,785,92,864
DJI_0247_01_04.png,1000,1000,tassels,113,813,229,875
DJI_0247_01_04.png,1000,1000,tassels,320,780,600,891
DJI_0247_01_04.png,1000,1000,tassels,607,812,693,926
DJI_0247_01_04.png,1000,1000,tassels,724,758,1000,906
DJI_0247_02_01.png,1000,1000,tassels,2,423,1000,585
DJI_0247_02_01.png,1000,1000,tassels,8,638,1000,778
DJI_0247_02_01.png,1000,1000,tassels,7,833,1000,980
DJI_0247_02_02.png,1000,1000,tassels,4,416,478,573
DJI_0247_02_02.png,1000,1000,tassels,565,423,1000,571
DJI_0247_02_02.png,1000,1000,tassels,4,635,448,770
DJI_0247_02_02.png,1000,1000,tassels,523,652,1000,789
DJI_0247_02_02.png,1000,1000,tassels,7,841,403,988
DJI_0247_02_02.png,1000,1000,tassels,412,863,495,937
DJI_0247_02_02.png,1000,1000,tassels,516,849,990,1000
DJI_0247_02_03.png,1000,1000,tassels,8,438,1000,585
DJI_0247_02_03.png,1000,1000,tassels,2,641,1000,792
DJI_0247_02_03.png,1000,1000,tassels,7,857,1000,996
DJI_0247_02_04.png,1000,1000,tassels,1,414,1000,578
DJI_0247_02_04.png,1000,1000,tassels,8,623,1000,796
DJI_0247_02_04.png,1000,1000,tassels,2,855,1000,996
DJI_0247_03_01.png,1000,1000,tassels,7,44,1000,198
DJI_0247_03_01.png,1000,1000,tassels,1,240,309,387
DJI_0247_03_01.png,1000,1000,tassels,333,253,1000,397
DJI_0247_03_01.png,1000,1000,tassels,280,465,390,596
DJI_0247_03_01.png,1000,1000,tassels,575,451,943,609
DJI_0247_03_01.png,1000,1000,tassels,2,620,270,772
DJI_0247_03_01.png,1000,1000,tassels,275,656,1000,795
DJI_0247_03_01.png,1000,1000,tassels,5,847,1000,996
DJI_0247_03_02.png,1000,1000,tassels,22,56,401,191
DJI_0247_03_02.png,1000,1000,tassels,463,69,774,205
DJI_0247_03_02.png,1000,1000,tassels,790,64,976,197
DJI_0247_03_02.png,1000,1000,tassels,504,256,695,378
DJI_0247_03_02.png,1000,1000,tassels,740,251,1000,392
DJI_0247_03_02.png,1000,1000,tassels,2,276,200,389
DJI_0247_03_02.png,1000,1000,tassels,13,402,97,485
DJI_0247_03_02.png,1000,1000,tassels,30,606,218,782
DJI_0247_03_02.png,1000,1000,tassels,500,630,1000,784
DJI_0247_03_02.png,1000,1000,tassels,841,478,965,598
DJI_0247_03_02.png,1000,1000,tassels,9,824,241,991
DJI_0247_03_02.png,1000,1000,tassels,496,820,867,1000
DJI_0247_03_02.png,1000,1000,tassels,892,861,1000,980
DJI_0247_03_03.png,1000,1000,tassels,4,48,1000,218
DJI_0247_03_03.png,1000,1000,tassels,1,240,570,421
DJI_0247_03_03.png,1000,1000,tassels,592,268,1000,424
DJI_0247_03_03.png,1000,1000,tassels,1,446,76,593
DJI_0247_03_03.png,1000,1000,tassels,4,639,1000,800
DJI_0247_03_03.png,1000,1000,tassels,5,856,1000,996
DJI_0247_03_04.png,1000,1000,tassels,3,58,1000,218
DJI_0247_03_04.png,1000,1000,tassels,11,280,1000,436
DJI_0247_03_04.png,1000,1000,tassels,287,495,402,607
DJI_0247_03_04.png,1000,1000,tassels,779,486,1000,599
DJI_0247_03_04.png,1000,1000,tassels,1,611,89,811
DJI_0247_03_04.png,1000,1000,tassels,95,700,443,810
DJI_0247_03_04.png,1000,1000,tassels,470,673,1000,838
DJI_0247_03_04.png,1000,1000,tassels,5,866,998,1000
DJI_0248_01_01.png,1000,1000,tassels,22,65,753,244
DJI_0248_01_01.png,1000,1000,tassels,4,323,57,441
DJI_0248_01_01.png,1000,1000,tassels,111,397,209,505
DJI_0248_01_01.png,1000,1000,tassels,297,299,905,483
DJI_0248_01_03.png,1000,1000,tassels,12,239,88,313
DJI_0248_01_03.png,1000,1000,tassels,939,707,1000,808
DJI_0248_01_04.png,1000,1000,tassels,7,197,80,289
DJI_0248_01_04.png,1000,1000,tassels,191,185,605,306
DJI_0248_01_04.png,1000,1000,tassels,805,207,978,325
DJI_0248_01_04.png,1000,1000,tassels,1,424,596,580
DJI_0248_01_04.png,1000,1000,tassels,39,750,118,840
DJI_0248_01_04.png,1000,1000,tassels,189,709,345,868
DJI_0248_01_04.png,1000,1000,tassels,572,696,1000,838
DJI_0248_01_04.png,1000,1000,tassels,76,949,1000,998
DJI_0248_02_01.png,1000,1000,tassels,2,8,237,94
DJI_0248_02_01.png,1000,1000,tassels,730,7,1000,92
DJI_0248_02_01.png,1000,1000,tassels,10,207,297,331
DJI_0248_02_01.png,1000,1000,tassels,387,190,597,331
DJI_0248_02_01.png,1000,1000,tassels,858,238,989,327
DJI_0248_02_01.png,1000,1000,tassels,2,812,1000,961
DJI_0248_02_02.png,1000,1000,tassels,75,2,152,91
DJI_0248_02_02.png,1000,1000,tassels,477,1,1000,78
DJI_0248_02_02.png,1000,1000,tassels,134,211,270,312
DJI_0248_02_02.png,1000,1000,tassels,366,203,832,326
DJI_0248_02_02.png,1000,1000,tassels,874,215,987,326
DJI_0248_02_02.png,1000,1000,tassels,5,793,458,948
DJI_0248_02_02.png,1000,1000,tassels,566,816,1000,953
DJI_0248_02_03.png,1000,1000,tassels,16,1,475,69
DJI_0248_02_03.png,1000,1000,tassels,655,1,874,74
DJI_0248_02_03.png,1000,1000,tassels,9,201,449,308
DJI_0248_02_03.png,1000,1000,tassels,684,199,1000,339
DJI_0248_02_03.png,1000,1000,tassels,1,828,292,974
DJI_0248_02_03.png,1000,1000,tassels,308,778,447,934
DJI_0248_02_03.png,1000,1000,tassels,459,821,562,945
DJI_0248_02_03.png,1000,1000,tassels,595,819,1000,946
DJI_0248_02_04.png,1000,1000,tassels,6,1,226,62
DJI_0248_02_04.png,1000,1000,tassels,309,1,973,64
DJI_0248_02_04.png,1000,1000,tassels,4,185,241,307
DJI_0248_02_04.png,1000,1000,tassels,345,190,1000,326
DJI_0248_02_04.png,1000,1000,tassels,8,784,1000,963
DJI_0248_03_01.png,1000,1000,tassels,2,28,1000,159
DJI_0248_03_01.png,1000,1000,tassels,5,204,1000,374
DJI_0248_03_01.png,1000,1000,tassels,9,419,1000,588
DJI_0248_03_01.png,1000,1000,tassels,5,611,307,775
DJI_0248_03_01.png,1000,1000,tassels,347,634,632,758
DJI_0248_03_01.png,1000,1000,tassels,686,628,1000,798
DJI_0248_03_01.png,1000,1000,tassels,290,844,408,980
DJI_0248_03_01.png,1000,1000,tassels,598,822,982,990
DJI_0248_03_02.png,1000,1000,tassels,1,20,441,148
DJI_0248_03_02.png,1000,1000,tassels,557,23,1000,172
DJI_0248_03_02.png,1000,1000,tassels,3,208,398,366
DJI_0248_03_02.png,1000,1000,tassels,425,220,514,300
DJI_0248_03_02.png,1000,1000,tassels,528,226,1000,389
DJI_0248_03_02.png,1000,1000,tassels,34,427,413,555
DJI_0248_03_02.png,1000,1000,tassels,486,449,1000,579
DJI_0248_03_02.png,1000,1000,tassels,1,628,205,773
DJI_0248_03_02.png,1000,1000,tassels,527,626,699,744
DJI_0248_03_02.png,1000,1000,tassels,743,630,1000,770
DJI_0248_03_02.png,1000,1000,tassels,859,857,1000,976
DJI_0248_03_03.png,1000,1000,tassels,8,25,655,193
DJI_0248_03_03.png,1000,1000,tassels,707,27,1000,178
DJI_0248_03_03.png,1000,1000,tassels,3,243,1000,393
DJI_0248_03_03.png,1000,1000,tassels,7,422,628,601
DJI_0248_03_03.png,1000,1000,tassels,654,435,1000,615
DJI_0248_03_03.png,1000,1000,tassels,4,632,595,803
DJI_0248_03_03.png,1000,1000,tassels,608,672,1000,808
DJI_0248_03_03.png,1000,1000,tassels,7,819,93,981
DJI_0248_03_04.png,1000,1000,tassels,3,26,1000,192
DJI_0248_03_04.png,1000,1000,tassels,10,221,995,419
DJI_0248_03_04.png,1000,1000,tassels,9,444,1000,613
DJI_0248_03_04.png,1000,1000,tassels,10,659,1000,826
DJI_0248_03_04.png,1000,1000,tassels,309,880,414,1000
DJI_0249_01_01.png,1000,1000,tassels,1,728,626,920
DJI_0249_01_01.png,1000,1000,tassels,717,324,803,400
DJI_0249_01_01.png,1000,1000,tassels,724,65,804,151
DJI_0249_01_01.png,1000,1000,tassels,252,526,439,606
DJI_0249_01_01.png,1000,1000,tassels,567,540,630,593
DJI_0249_01_01.png,1000,1000,tassels,709,583,789,652
DJI_0249_01_04.png,1000,1000,tassels,500,194,646,311
DJI_0249_01_04.png,1000,1000,tassels,335,161,447,248
DJI_0249_01_04.png,1000,1000,tassels,373,510,491,601
DJI_0249_01_04.png,1000,1000,tassels,727,488,855,605
DJI_0249_01_04.png,1000,1000,tassels,213,1,314,66
DJI_0249_02_01.png,1000,1000,tassels,4,10,258,147
DJI_0249_02_01.png,1000,1000,tassels,312,2,727,137
DJI_0249_02_01.png,1000,1000,tassels,12,240,632,391
DJI_0249_02_01.png,1000,1000,tassels,788,243,911,341
DJI_0249_02_01.png,1000,1000,tassels,9,485,480,611
DJI_0249_02_01.png,1000,1000,tassels,24,668,825,796
DJI_0249_02_01.png,1000,1000,tassels,4,900,324,1000
DJI_0249_02_01.png,1000,1000,tassels,414,891,1000,1000
DJI_0249_02_02.png,1000,1000,tassels,4,545,50,608
DJI_0249_02_02.png,1000,1000,tassels,220,527,271,574
DJI_0249_02_03.png,1000,1000,tassels,329,191,428,285
DJI_0249_02_03.png,1000,1000,tassels,209,257,275,316
DJI_0249_02_03.png,1000,1000,tassels,718,253,822,351
DJI_0249_02_03.png,1000,1000,tassels,927,462,1000,584
DJI_0249_02_03.png,1000,1000,tassels,98,493,178,570
DJI_0249_02_03.png,1000,1000,tassels,248,460,348,570
DJI_0249_02_04.png,1000,1000,tassels,55,216,320,357
DJI_0249_02_04.png,1000,1000,tassels,352,196,483,328
DJI_0249_02_04.png,1000,1000,tassels,779,200,900,347
DJI_0249_02_04.png,1000,1000,tassels,942,234,1000,355
DJI_0249_02_04.png,1000,1000,tassels,10,440,264,583
DJI_0249_02_04.png,1000,1000,tassels,707,480,943,599
DJI_0249_02_04.png,1000,1000,tassels,123,735,236,846
DJI_0249_02_04.png,1000,1000,tassels,355,748,452,837
DJI_0249_02_04.png,1000,1000,tassels,570,695,699,820
DJI_0249_02_04.png,1000,1000,tassels,285,921,407,1000
DJI_0249_03_01.png,1000,1000,tassels,93,603,355,701
DJI_0249_03_01.png,1000,1000,tassels,168,762,514,888
DJI_0249_03_01.png,1000,1000,tassels,559,724,690,863
DJI_0249_03_01.png,1000,1000,tassels,429,605,499,686
DJI_0249_03_01.png,1000,1000,tassels,860,580,974,725
DJI_0249_03_02.png,1000,1000,tassels,3,600,167,702
DJI_0249_03_02.png,1000,1000,tassels,4,763,292,898
DJI_0249_03_02.png,1000,1000,tassels,605,780,716,908
DJI_0249_03_02.png,1000,1000,tassels,814,822,917,919
DJI_0249_03_02.png,1000,1000,tassels,596,588,722,712
DJI_0249_03_02.png,1000,1000,tassels,807,589,996,721
DJI_0249_03_03.png,1000,1000,tassels,8,594,584,722
DJI_0249_03_03.png,1000,1000,tassels,770,609,991,751
DJI_0249_03_03.png,1000,1000,tassels,30,797,304,908
DJI_0249_03_03.png,1000,1000,tassels,460,806,552,882
DJI_0249_03_04.png,1000,1000,tassels,612,18,745,121
DJI_0249_03_04.png,1000,1000,tassels,66,157,259,286
DJI_0249_03_04.png,1000,1000,tassels,266,172,683,326
DJI_0249_03_04.png,1000,1000,tassels,805,209,1000,320
DJI_0249_03_04.png,1000,1000,tassels,46,416,237,561
DJI_0249_03_04.png,1000,1000,tassels,313,432,468,566
DJI_0249_03_04.png,1000,1000,tassels,716,469,1000,605
DJI_0249_03_04.png,1000,1000,tassels,1,618,993,764
DJI_0249_03_04.png,1000,1000,tassels,122,790,208,859
DJI_0249_03_04.png,1000,1000,tassels,229,830,357,898
DJI_0250_01_01.png,1000,1000,tassels,22,145,414,301
DJI_0250_01_01.png,1000,1000,tassels,136,465,271,569
DJI_0250_01_01.png,1000,1000,tassels,522,427,628,514
DJI_0250_01_01.png,1000,1000,tassels,696,720,777,800
DJI_0250_01_01.png,1000,1000,tassels,302,737,561,806
DJI_0250_01_04.png,1000,1000,tassels,299,33,487,211
DJI_0250_01_04.png,1000,1000,tassels,564,45,727,205
DJI_0250_01_04.png,1000,1000,tassels,778,10,917,135
DJI_0250_01_04.png,1000,1000,tassels,108,349,257,499
DJI_0250_01_04.png,1000,1000,tassels,342,270,495,444
DJI_0250_01_04.png,1000,1000,tassels,529,247,947,463
DJI_0250_01_04.png,1000,1000,tassels,150,641,241,739
DJI_0250_01_04.png,1000,1000,tassels,384,585,674,741
DJI_0250_01_04.png,1000,1000,tassels,773,562,903,693
DJI_0250_01_04.png,1000,1000,tassels,227,835,382,932
DJI_0250_01_04.png,1000,1000,tassels,421,873,573,978
DJI_0250_02_01.png,1000,1000,tassels,675,190,764,303
DJI_0250_02_01.png,1000,1000,tassels,213,185,591,253
DJI_0250_02_01.png,1000,1000,tassels,4,383,603,532
DJI_0250_02_01.png,1000,1000,tassels,1,622,683,765
DJI_0250_02_01.png,1000,1000,tassels,5,858,626,995
DJI_0250_02_01.png,1000,1000,tassels,778,871,917,982
DJI_0250_02_03.png,1000,1000,tassels,289,819,386,910
DJI_0250_02_03.png,1000,1000,tassels,657,897,761,983
DJI_0250_02_04.png,1000,1000,tassels,320,175,424,245
DJI_0250_02_04.png,1000,1000,tassels,661,122,785,246
DJI_0250_02_04.png,1000,1000,tassels,579,645,688,733
DJI_0250_02_04.png,1000,1000,tassels,14,890,254,976
DJI_0250_02_04.png,1000,1000,tassels,277,890,438,996
DJI_0250_02_04.png,1000,1000,tassels,759,846,1000,975
DJI_0250_03_01.png,1000,1000,tassels,1,68,446,209
DJI_0250_03_01.png,1000,1000,tassels,778,115,925,186
DJI_0250_03_01.png,1000,1000,tassels,11,246,828,391
DJI_0250_03_01.png,1000,1000,tassels,4,449,261,599
DJI_0250_03_01.png,1000,1000,tassels,402,463,983,625
DJI_0250_03_02.png,1000,1000,tassels,196,114,258,163
DJI_0250_03_02.png,1000,1000,tassels,851,622,899,698
DJI_0250_03_03.png,1000,1000,tassels,840,90,967,233
DJI_0250_03_03.png,1000,1000,tassels,48,113,120,180
DJI_0250_03_03.png,1000,1000,tassels,170,63,295,189
DJI_0250_03_03.png,1000,1000,tassels,114,613,195,705
DJI_0250_03_04.png,1000,1000,tassels,128,112,204,239
DJI_0250_03_04.png,1000,1000,tassels,671,105,972,233
DJI_0250_03_04.png,1000,1000,tassels,90,356,192,470
DJI_0250_03_04.png,1000,1000,tassels,290,388,410,483
DJI_0250_03_04.png,1000,1000,tassels,524,323,643,453
DJI_0250_03_04.png,1000,1000,tassels,890,338,1000,419
DJI_0250_03_04.png,1000,1000,tassels,685,345,826,460
DJI_0250_03_04.png,1000,1000,tassels,238,549,351,663
DJI_0250_03_04.png,1000,1000,tassels,52,794,643,953
DJI_0250_03_04.png,1000,1000,tassels,371,623,468,718
DJI_0250_03_04.png,1000,1000,tassels,549,655,691,765
DJI_0250_03_04.png,1000,1000,tassels,741,845,945,966
DJI_0250_03_04.png,1000,1000,tassels,42,622,146,713
DJI_0251_01_01.png,1000,1000,tassels,116,107,687,271
DJI_0251_01_01.png,1000,1000,tassels,3,391,652,544
DJI_0251_01_01.png,1000,1000,tassels,5,634,903,773
DJI_0251_01_01.png,1000,1000,tassels,12,863,771,995
DJI_0251_01_02.png,1000,1000,tassels,837,14,993,181
DJI_0251_01_02.png,1000,1000,tassels,14,398,152,457
DJI_0251_01_03.png,1000,1000,tassels,126,97,222,220
DJI_0251_01_04.png,1000,1000,tassels,261,1,407,53
DJI_0251_01_04.png,1000,1000,tassels,248,189,311,278
DJI_0251_01_04.png,1000,1000,tassels,941,422,1000,486
DJI_0251_01_04.png,1000,1000,tassels,102,495,188,594
DJI_0251_01_04.png,1000,1000,tassels,522,664,592,726
DJI_0251_01_04.png,1000,1000,tassels,752,689,876,834
DJI_0251_01_04.png,1000,1000,tassels,791,5,885,59
DJI_0251_02_01.png,1000,1000,tassels,138,130,245,231
DJI_0251_02_01.png,1000,1000,tassels,297,107,541,237
DJI_0251_02_01.png,1000,1000,tassels,1,345,93,458
DJI_0251_02_01.png,1000,1000,tassels,316,306,636,448
DJI_0251_02_01.png,1000,1000,tassels,8,546,398,666
DJI_0251_02_01.png,1000,1000,tassels,471,546,565,658
DJI_0251_02_01.png,1000,1000,tassels,626,581,777,658
DJI_0251_02_01.png,1000,1000,tassels,197,769,523,910
DJI_0251_02_03.png,1000,1000,tassels,867,255,1000,379
DJI_0251_02_04.png,1000,1000,tassels,268,239,334,319
DJI_0251_02_04.png,1000,1000,tassels,843,155,977,322
DJI_0251_02_04.png,1000,1000,tassels,45,283,130,361
DJI_0251_02_04.png,1000,1000,tassels,3,410,435,625
DJI_0251_02_04.png,1000,1000,tassels,487,449,610,588
DJI_0251_02_04.png,1000,1000,tassels,673,421,893,587
DJI_0251_02_04.png,1000,1000,tassels,252,675,428,835
DJI_0251_02_04.png,1000,1000,tassels,535,700,698,841
DJI_0251_02_04.png,1000,1000,tassels,762,709,879,845
DJI_0251_02_04.png,1000,1000,tassels,526,902,702,1000
DJI_0251_02_04.png,1000,1000,tassels,846,939,909,1000
DJI_0251_03_01.png,1000,1000,tassels,430,230,824,309
DJI_0251_03_01.png,1000,1000,tassels,364,684,614,733
DJI_0251_03_01.png,1000,1000,tassels,628,641,724,702
DJI_0251_03_01.png,1000,1000,tassels,772,671,861,752
DJI_0251_03_01.png,1000,1000,tassels,12,833,713,994
DJI_0251_03_01.png,1000,1000,tassels,824,444,890,516
DJI_0251_03_04.png,1000,1000,tassels,126,12,255,138
DJI_0251_03_04.png,1000,1000,tassels,305,2,732,75
DJI_0251_03_04.png,1000,1000,tassels,784,3,936,60
DJI_0251_03_04.png,1000,1000,tassels,398,213,693,397
DJI_0251_03_04.png,1000,1000,tassels,759,199,892,355
DJI_0251_03_04.png,1000,1000,tassels,138,257,259,353
DJI_0251_03_04.png,1000,1000,tassels,270,416,368,509
DJI_0251_03_04.png,1000,1000,tassels,432,455,559,563
DJI_0251_03_04.png,1000,1000,tassels,637,707,786,811
DJI_0252_01_01.png,1000,1000,tassels,2,114,351,335
DJI_0252_01_01.png,1000,1000,tassels,416,133,528,228
DJI_0252_01_01.png,1000,1000,tassels,604,89,721,227
DJI_0252_01_01.png,1000,1000,tassels,766,99,911,270
DJI_0252_01_01.png,1000,1000,tassels,300,2,530,64
DJI_0252_01_01.png,1000,1000,tassels,762,812,1000,964
DJI_0252_01_01.png,1000,1000,tassels,145,857,312,1000
DJI_0252_01_02.png,1000,1000,tassels,613,80,820,243
DJI_0252_01_02.png,1000,1000,tassels,941,45,1000,204
DJI_0252_01_02.png,1000,1000,tassels,24,325,99,441
DJI_0252_01_02.png,1000,1000,tassels,157,315,252,438
DJI_0252_01_02.png,1000,1000,tassels,460,288,598,449
DJI_0252_01_02.png,1000,1000,tassels,741,301,853,416
DJI_0252_01_02.png,1000,1000,tassels,891,261,1000,412
DJI_0252_01_02.png,1000,1000,tassels,896,546,1000,669
DJI_0252_01_02.png,1000,1000,tassels,527,555,786,689
DJI_0252_01_02.png,1000,1000,tassels,2,586,398,732
DJI_0252_01_02.png,1000,1000,tassels,7,811,410,976
DJI_0252_01_02.png,1000,1000,tassels,520,800,1000,947
DJI_0252_01_03.png,1000,1000,tassels,13,30,114,222
DJI_0252_01_03.png,1000,1000,tassels,288,14,475,156
DJI_0252_01_03.png,1000,1000,tassels,613,247,813,410
DJI_0252_01_03.png,1000,1000,tassels,36,520,191,689
DJI_0252_01_03.png,1000,1000,tassels,264,509,360,649
DJI_0252_01_03.png,1000,1000,tassels,417,519,587,681
DJI_0252_01_03.png,1000,1000,tassels,647,518,786,666
DJI_0252_01_03.png,1000,1000,tassels,3,786,489,940
DJI_0252_01_03.png,1000,1000,tassels,1,260,107,405
DJI_0252_01_03.png,1000,1000,tassels,146,263,218,384
DJI_0252_01_03.png,1000,1000,tassels,438,220,532,364
DJI_0252_01_04.png,1000,1000,tassels,12,1,627,134
DJI_0252_01_04.png,1000,1000,tassels,709,1,852,88
DJI_0252_01_04.png,1000,1000,tassels,37,170,200,371
DJI_0252_01_04.png,1000,1000,tassels,757,141,936,320
DJI_0252_01_04.png,1000,1000,tassels,226,437,621,619
DJI_0252_02_01.png,1000,1000,tassels,29,106,386,220
DJI_0252_02_01.png,1000,1000,tassels,678,72,947,170
DJI_0252_02_01.png,1000,1000,tassels,687,296,887,441
DJI_0252_02_01.png,1000,1000,tassels,696,547,1000,675
DJI_0252_02_01.png,1000,1000,tassels,26,791,159,916
DJI_0252_02_01.png,1000,1000,tassels,261,755,803,903
DJI_0252_02_02.png,1000,1000,tassels,170,40,295,183
DJI_0252_02_02.png,1000,1000,tassels,524,27,901,201
DJI_0252_02_02.png,1000,1000,tassels,943,101,1000,195
DJI_0252_02_02.png,1000,1000,tassels,8,243,228,451
DJI_0252_02_02.png,1000,1000,tassels,235,291,443,437
DJI_0252_02_02.png,1000,1000,tassels,615,251,748,387
DJI_0252_02_02.png,1000,1000,tassels,786,231,1000,400
DJI_0252_02_02.png,1000,1000,tassels,5,536,411,685
DJI_0252_02_02.png,1000,1000,tassels,493,488,961,680
DJI_0252_02_03.png,1000,1000,tassels,2,18,224,203
DJI_0252_02_03.png,1000,1000,tassels,276,34,428,131
DJI_0252_02_03.png,1000,1000,tassels,5,245,441,384
DJI_0252_02_03.png,1000,1000,tassels,113,470,351,615
DJI_0252_02_03.png,1000,1000,tassels,866,477,1000,588
DJI_0252_02_03.png,1000,1000,tassels,1,730,67,852
DJI_0252_02_03.png,1000,1000,tassels,199,721,270,861
DJI_0252_02_04.png,1000,1000,tassels,71,226,153,377
DJI_0252_02_04.png,1000,1000,tassels,561,233,673,308
DJI_0252_02_04.png,1000,1000,tassels,202,455,424,584
DJI_0252_02_04.png,1000,1000,tassels,489,443,658,600
DJI_0252_02_04.png,1000,1000,tassels,745,530,902,619
DJI_0252_02_04.png,1000,1000,tassels,323,708,484,808
DJI_0252_02_04.png,1000,1000,tassels,616,728,737,832
DJI_0252_02_04.png,1000,1000,tassels,833,768,938,852
DJI_0252_03_01.png,1000,1000,tassels,2,48,458,144
DJI_0252_03_01.png,1000,1000,tassels,548,7,792,132
DJI_0252_03_01.png,1000,1000,tassels,2,209,1000,376
DJI_0252_03_01.png,1000,1000,tassels,14,441,854,612
DJI_0252_03_01.png,1000,1000,tassels,9,637,108,737
DJI_0252_03_01.png,1000,1000,tassels,278,628,363,706
DJI_0252_03_01.png,1000,1000,tassels,422,663,651,794
DJI_0252_03_01.png,1000,1000,tassels,10,911,184,1000
DJI_0252_03_01.png,1000,1000,tassels,421,884,708,1000
DJI_0252_03_02.png,1000,1000,tassels,88,848,147,941
DJI_0252_03_02.png,1000,1000,tassels,121,1,253,48
DJI_0252_03_04.png,1000,1000,tassels,824,445,961,563
DJI_0252_03_04.png,1000,1000,tassels,179,714,258,783
DJI_0252_03_04.png,1000,1000,tassels,48,213,245,305
DJI_0253_01_01.png,1000,1000,tassels,1,37,392,160
DJI_0253_01_01.png,1000,1000,tassels,415,119,501,244
DJI_0253_01_01.png,1000,1000,tassels,5,516,332,687
DJI_0253_01_01.png,1000,1000,tassels,785,533,917,628
DJI_0253_01_01.png,1000,1000,tassels,1,722,352,911
DJI_0253_01_01.png,1000,1000,tassels,380,766,576,883
DJI_0253_01_01.png,1000,1000,tassels,116,930,351,1000
DJI_0253_01_01.png,1000,1000,tassels,813,748,986,847
DJI_0253_01_02.png,1000,1000,tassels,18,458,429,626
DJI_0253_01_02.png,1000,1000,tassels,533,459,751,601
DJI_0253_01_02.png,1000,1000,tassels,791,401,1000,541
